from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
PARA2,1005,2,0,KPL__0__6344__RAIL__Rail_MTuWThF-XHol_20251116,262__0__147__UZM__4044__1__4044__1_20251116
3081,3081,2,240,19__0__181__TZM__202__5__202__5_20251116,1__1__112__TZM__214__6__214__6_20251116
3081,3081,2,240,19__0__181__TZM__202__5__202__5_20251116,1__1__112__TZM__214__3__214__3_20251116
PORI2,2001,2,0,KPL__0__6322__RAIL__Rail_MTuWThF-XHol_20251116,226__0__137__TZM__315__315_20251116
9001,PETO1,2,0,154__0__125__TZM__615__615_20251116,MEL__1__5635__RAIL__Rail_MTuWThF-XHol_20251116
2003,PORI1,2,0,226__0__437__TZM__303__1__303__1_20251116,KPL__1__6445__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
8251,TAIT1,2,0,120__1__444__TZM__418__2__418__2_20251116,HVL__1__3837__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
8165,WATE1,2,0,130__1__704__TZM__406__4__406__4_20251116,HVL__1__3817__RAIL__Rail_Xmas_Sun+Hol_20251116
MELL,9150,2,240,MEL__0__5628__RAIL__Rail_MTuWThF-XHol_20251116,145__0__117__TZM__2005__2005_20251116
8140,WATE1,2,0,160__1__408__TZM__603__3__603__3_20251116,HVL__1__3817__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
8140,WATE1,2,0,170__0__429__TZM__601__4__601__4_20251116,HVL__1__3837__RAIL__Rail_Xmas_Sat_20251116
8251,TAIT1,2,0,120__1__402__TZM__401__5__401__5_20251116,HVL__1__3811__RAIL__Rail_SaSu_+_Hol_20251116
9001,PETO1,2,0,150__1__430__TZM__403__5__403__5_20251116,HVL__1__3847__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
WATE2,9165,2,0,HVL__0__3826__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116,150__0__407__TZM__404__4__404__4_20251116
WATE2,9165,2,0,HVL__0__3826__RAIL__Rail_SaSu_+_Hol_20251116,150__0__407__TZM__404__4__404__4_20251116
WATE2,9165,2,0,HVL__0__3826__RAIL__Rail_Xmas_Sat_20251116,150__0__407__TZM__404__4__404__4_20251116
PORI2,2003,2,0,KPL__0__6352__RAIL__Rail_MTuWThF-XHol_20251116,226__0__157__TZM__302__5__302__5_20251116
WATE2,9140,2,0,HVL__0__2640__RAIL__Rail_MTuWThF-XHol_20251116,160__0__123__TZM__608__608_20251116
WATE2,9140,2,0,HVL__0__2640__RAIL__Rail_MTuWThF-XHol_20251116,160__0__123__TZM__608__1__608__1_20251116
WATE2,9140,2,0,HVL__0__3830__RAIL__Rail_Xmas_Sat_+_Additional_X_Aftmid_20251116,160__0__123__TZM__608__1__608__1_20251116
8140,WATE1,2,0,160__1__160__TZM__412__5__412__5_20251116,HVL__1__3853__RAIL__Rail_Xmas_Sat_+_Additional_X_Aftmid_20251116
2002,PORI1,2,0,236__1__410__TZM__310__310_20251116,KPL__1__6431__RAIL__Rail_SaSu_+_Hol_20251116
2002,PORI1,2,0,236__1__708__TZM__302__302_20251116,KPL__1__6431__RAIL__Rail_SaSu_+_Hol_20251116
8165,WATE1,2,0,150__1__106__TZM__415__5__415__5_20251116,HVL__1__4607__RAIL__Rail_MTuWThF-XHol_20251116
2002,PORI1,2,0,236__1__426__TZM__305__3__305__3_20251116,KPL__1__6463__RAIL__Rail_SaSu_+_Hol_20251116
7730,7730,2,120,27__0__419__TZM__101__5__101__5_20251116,7__1__474__TZM__113__5__113__5_20251116
8580,UPPE,2,240,110__1__404__TZM__504__4__504__4_20251116,HVL__1__3813__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
PARA2,1005,2,0,KPL__0__6448__RAIL__Rail_SaSu_+_Hol_20251116,262__0__719__UZM__115__3__115__3_20251116
PARA2,1005,2,0,KPL__0__6448__RAIL__Rail_Xmas_Sun+Hol_20251116,262__0__719__UZM__115__3__115__3_20251116
PARA2,1005,2,0,KPL__0__6448__RAIL__Rail_Xmas_Day_20251116,262__0__719__UZM__115__3__115__3_20251116
8165,WATE1,2,0,130__1__728__TZM__406__4__406__4_20251116,HVL__1__3841__RAIL__Rail_Xmas_Day_20251116
TAIT2,9251,2,0,HVL__0__3606__RAIL__Rail_MTuWThF-XHol_20251116,120__0__153__TZM__407__6__407__6_20251116
TAIT2,9251,2,0,HVL__0__3606__RAIL__Rail_MTuWThF-XHol_20251116,120__0__153__TZM__407__3__407__3_20251116
PARA2,1004,2,0,KPL__0__6236__RAIL__Rail_MTuWThF-XHol_20251116,250__0__121__UZM__4019__1__4019__1_20251116
PARA2,1005,2,0,KPL__0__6440__RAIL__Rail_SaSu_+_Hol_20251116,262__0__715__UZM__106__106_20251116
PARA2,1005,2,0,KPL__0__6440__RAIL__Rail_Xmas_Sun+Hol_20251116,262__0__715__UZM__106__106_20251116
PARA2,1005,2,0,KPL__0__6440__RAIL__Rail_Xmas_Day_20251116,262__0__715__UZM__106__106_20251116
MELL,9150,2,240,MEL__0__5626__RAIL__Rail_MTuWThF-XHol_20251116,149__0__117__TZM__404__5__404__5_20251116
MELL,9150,2,240,MEL__0__5626__RAIL__Rail_MTuWThF-XHol_20251116,149__0__117__TZM__404__1__404__1_20251116
8580,UPPE,2,240,110__1__734__TZM__505__3__505__3_20251116,HVL__1__3847__RAIL__Rail_SaSu_+_Hol_20251116
8580,UPPE,2,240,110__1__464__TZM__509__2__509__2_20251116,HVL__1__3847__RAIL__Rail_SaSu_+_Hol_20251116
8165,WATE1,2,0,130__1__104__TZM__408__3__408__3_20251116,HVL__1__3811__RAIL__Rail_Xmas_Sat_+_Additional_X_Aftmid_20251116
8165,WATE1,2,0,150__1__116__TZM__415__5__415__5_20251116,HVL__1__2623__RAIL__Rail_MTuWThF-XHol_20251116
8140,WATE1,2,0,160__1__142__TZM__610__610_20251116,HVL__1__3613__RAIL__Rail_MTuWThF-XHol_20251116
2002,PORI1,2,0,230__1__112__TZM__303__6__303__6_20251116,KPL__1__6219__RAIL__Rail_MTuWThF-XHol_20251116
9001,PETO1,2,0,154__0__123__TZM__612__1__612__1_20251116,HVL__1__3841__RAIL__Rail_Xmas_Sat_+_Additional_X_Aftmid_20251116
8165,WATE1,2,0,150__1__412__TZM__404__4__404__4_20251116,HVL__1__3827__RAIL__Rail_SaSu_+_Hol_20251116
2001,PORI1,2,0,220__0__419__TZM__301__4__301__4_20251116,KPL__1__6425__RAIL__Rail_SaSu_+_Hol_20251116
2001,PORI1,2,0,220__0__711__TZM__301__3__301__3_20251116,KPL__1__6425__RAIL__Rail_SaSu_+_Hol_20251116
TAIT2,9251,2,0,HVL__0__3840__RAIL__Rail_Xmas_Sat_20251116,120__0__445__TZM__414__2__414__2_20251116
TAIT2,9251,2,0,HVL__0__3840__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116,120__0__445__TZM__414__2__414__2_20251116
TAIT2,9251,2,0,HVL__0__3840__RAIL__Rail_SaSu_+_Hol_20251116,120__0__445__TZM__414__2__414__2_20251116
8580,UPPE,2,240,110__1__130__TZM__509__3__509__3_20251116,HVL__1__3821__RAIL__Rail_Xmas_Sat_+_Additional_X_Aftmid_20251116
8251,TAIT1,2,0,120__1__708__TZM__601__601_20251116,HVL__1__3825__RAIL__Rail_Xmas_Day_20251116
UPPE,8579,2,240,HVL__0__3828__RAIL__Rail_Xmas_Sun+Hol_20251116,110__0__709__TZM__501__3__501__3_20251116
UPPE,8579,2,240,HVL__0__3828__RAIL__Rail_Xmas_Sun+Hol_20251116,110__0__709__TZM__501__6__501__6_20251116
UPPE,8579,2,240,HVL__0__3828__RAIL__Rail_Xmas_Day_20251116,110__0__709__TZM__501__6__501__6_20251116
UPPE,8579,2,240,HVL__0__3828__RAIL__Rail_SaSu_+_Hol_20251116,110__0__709__TZM__501__3__501__3_20251116
UPPE,8579,2,240,HVL__0__3828__RAIL__Rail_SaSu_+_Hol_20251116,110__0__709__TZM__501__6__501__6_20251116
UPPE,8579,2,240,HVL__0__3842__RAIL__Rail_Xmas_Sat_20251116,110__0__445__TZM__509__2__509__2_20251116
UPPE,8579,2,240,HVL__0__3842__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116,110__0__445__TZM__509__2__509__2_20251116
UPPE,8579,2,240,HVL__0__3842__RAIL__Rail_SaSu_+_Hol_20251116,110__0__445__TZM__509__2__509__2_20251116
UPPE,8579,2,240,HVL__0__3860__RAIL__Rail_Xmas_Sun+Hol_20251116,110__0__741__TZM__501__3__501__3_20251116
UPPE,8579,2,240,HVL__0__3860__RAIL__Rail_Xmas_Sun+Hol_20251116,110__0__741__TZM__501__6__501__6_20251116
UPPE,8579,2,240,HVL__0__3860__RAIL__Rail_SaSu_+_Hol_20251116,110__0__741__TZM__501__3__501__3_20251116
UPPE,8579,2,240,HVL__0__3860__RAIL__Rail_SaSu_+_Hol_20251116,110__0__741__TZM__501__6__501__6_20251116
UPPE,8579,2,240,HVL__0__3860__RAIL__Rail_Xmas_Day_20251116,110__0__741__TZM__501__6__501__6_20251116
9001,PETO1,2,0,150__1__408__TZM__406__5__406__5_20251116,HVL__1__3825__RAIL__Rail_SaSu_+_Hol_20251116
3081,3081,2,240,19__0__443__TZM__216__5__216__5_20251116,1__1__518__TZM__117__5__117__5_20251116
2001,PORI1,2,0,220__0__419__TZM__301__4__301__4_20251116,KPL__1__6425__RAIL__Rail_Xmas_Sat_20251116
1006,PARA1,2,0,262__1__412__UZM__707__1__707__1_20251116,KPL__1__6439__RAIL__Rail_Xmas_Sat_20251116
3081,3081,2,240,19__0__725__TZM__210__210_20251116,1__1__754__TZM__211__211_20251116
9525,TREN1,2,0,114__0__105__TZM__506__5__506__5_20251116,HVL__1__3815__RAIL__Rail_Xmas_Sat_+_Additional_X_Aftmid_20251116
2002,PORI1,2,0,230__1__152__TZM__326__2__326__2_20251116,KPL__1__6231__RAIL__Rail_MTuWThF-XHol_20251116
2002,PORI1,2,0,230__1__152__TZM__326__3__326__3_20251116,KPL__1__6231__RAIL__Rail_MTuWThF-XHol_20251116
2002,PORI1,2,0,230__1__152__TZM__326__326_20251116,KPL__1__6231__RAIL__Rail_MTuWThF-XHol_20251116
1006,PARA1,2,0,260__1__168__UZM__4047__1__4047__1_20251116,KPL__1__6345__RAIL__Rail_MTuWThF-XHol_20251116
PORI2,2001,2,0,KPL__0__6336__RAIL__Rail_MTuWThF-XHol_20251116,220__0__187__TZM__307__6__307__6_20251116
PORI2,2001,2,0,KPL__0__6336__RAIL__Rail_MTuWThF-XHol_20251116,220__0__187__TZM__307__8__307__8_20251116
PORI2,2001,2,0,KPL__0__6336__RAIL__Rail_MTuWThF-XHol_20251116,220__0__187__TZM__307__2__307__2_20251116
PORI2,2001,2,0,KPL__0__8216__RAIL__Rail_MTuWThF-XHol_20251116,220__0__187__TZM__307__6__307__6_20251116
PORI2,2001,2,0,KPL__0__8216__RAIL__Rail_MTuWThF-XHol_20251116,220__0__187__TZM__307__8__307__8_20251116
PORI2,2001,2,0,KPL__0__8216__RAIL__Rail_MTuWThF-XHol_20251116,220__0__187__TZM__307__2__307__2_20251116
8251,TAIT1,2,0,120__1__728__TZM__407__407_20251116,HVL__1__3845__RAIL__Rail_Xmas_Sun+Hol_20251116
6055,6017,2,240,1__1__234__TZM__216__6__216__6_20251116,23__0__131__TZM__224__1__224__1_20251116
8251,TAIT1,2,0,120__1__480__TZM__409__409_20251116,HVL__1__3863__RAIL__Rail_SaSu_+_Hol_20251116
9001,PETO1,2,0,150__1__408__TZM__406__5__406__5_20251116,HVL__1__3825__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
8165,WATE1,2,0,150__1__424__TZM__410__2__410__2_20251116,HVL__1__3839__RAIL__Rail_SaSu_+_Hol_20251116
PORI2,2001,2,0,KPL__0__6238__RAIL__Rail_MTuWThF-XHol_20251116,220__0__137__TZM__313__313_20251116
1006,PARA1,2,0,261__1__430__UZM__705__1__705__1_20251116,KPL__1__6467__RAIL__Rail_Xmas_Sat_20251116
WATE2,9140,2,0,HVL__0__3824__RAIL__Rail_Xmas_Sat_+_Additional_X_Aftmid_20251116,160__0__117__TZM__610__610_20251116
PETO2,9001,2,0,HVL__0__3834__RAIL__Rail_SaSu_+_Hol_20251116,150__0__709__TZM__403__403_20251116
PETO2,9001,2,0,HVL__0__3834__RAIL__Rail_Xmas_Day_20251116,150__0__709__TZM__403__403_20251116
PETO2,9001,2,0,HVL__0__3834__RAIL__Rail_Xmas_Sun+Hol_20251116,150__0__709__TZM__403__403_20251116
1006,PARA1,2,0,261__1__402__UZM__701__1__701__1_20251116,KPL__1__6417__RAIL__Rail_Xmas_Sat_20251116
PORI2,2003,2,0,KPL__0__6240__RAIL__Rail_MTuWThF-XHol_20251116,220__1__136__TZM__313__313_20251116
PARA2,1004,2,0,KPL__0__6440__RAIL__Rail_Xmas_Day_20251116,250__0__715__UZM__117__3__117__3_20251116
PARA2,1004,2,0,KPL__0__6440__RAIL__Rail_SaSu_+_Hol_20251116,250__0__715__UZM__117__3__117__3_20251116
PARA2,1004,2,0,KPL__0__6440__RAIL__Rail_Xmas_Sun+Hol_20251116,250__0__715__UZM__117__3__117__3_20251116
WATE2,8165,2,240,HVL__0__4618__RAIL__Rail_MTuWThF-XHol_20251116,149__0__121__TZM__404__5__404__5_20251116
WATE2,8165,2,240,HVL__0__4618__RAIL__Rail_MTuWThF-XHol_20251116,149__0__121__TZM__404__1__404__1_20251116
WATE2,8165,2,240,HVL__0__3850__RAIL__Rail_Xmas_Sat_+_Additional_X_Aftmid_20251116,149__0__121__TZM__404__1__404__1_20251116
8165,WATE1,2,0,150__1__146__TZM__402__6__402__6_20251116,HVL__1__4619__RAIL__Rail_MTuWThF-XHol_20251116
8165,WATE1,2,0,150__1__146__TZM__402__3__402__3_20251116,HVL__1__4619__RAIL__Rail_MTuWThF-XHol_20251116
8165,WATE1,2,0,150__1__424__TZM__410__2__410__2_20251116,HVL__1__3839__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
8580,UPPE,2,240,110__1__744__TZM__505__3__505__3_20251116,HVL__1__3857__RAIL__Rail_Xmas_Day_20251116
8251,TAIT1,2,0,120__1__114__TZM__413__4__413__4_20251116,HVL__1__3813__RAIL__Rail_Xmas_Sat_+_Additional_X_Aftmid_20251116
8165,WATE1,2,0,150__1__104__TZM__414__3__414__3_20251116,HVL__1__2609__RAIL__Rail_MTuWThF-XHol_20251116
8165,WATE1,2,0,150__1__104__TZM__414__414_20251116,HVL__1__2609__RAIL__Rail_MTuWThF-XHol_20251116
PORI2,2001,2,0,KPL__0__6456__RAIL__Rail_SaSu_+_Hol_20251116,220__0__737__TZM__304__3__304__3_20251116
PORI2,2001,2,0,KPL__0__6456__RAIL__Rail_Xmas_Sun+Hol_20251116,220__0__737__TZM__304__3__304__3_20251116
PORI2,2001,2,0,KPL__0__6456__RAIL__Rail_Xmas_Day_20251116,220__0__737__TZM__304__3__304__3_20251116
8165,WATE1,2,0,130__1__158__TZM__415__5__415__5_20251116,HVL__1__3837__RAIL__Rail_Xmas_Sat_+_Additional_X_Aftmid_20251116
8140,WATE1,2,0,170__0__141__TZM__416__3__416__3_20251116,HVL__1__3835__RAIL__Rail_Xmas_Sat_+_Additional_X_Aftmid_20251116
8140,WATE1,2,0,160__1__726__TZM__601__601_20251116,HVL__1__3863__RAIL__Rail_SaSu_+_Hol_20251116
8140,WATE1,2,0,160__1__454__TZM__601__4__601__4_20251116,HVL__1__3863__RAIL__Rail_SaSu_+_Hol_20251116
PORI2,2001,2,0,KPL__0__6440__RAIL__Rail_Xmas_Sat_20251116,210__0__413__TZM__305__3__305__3_20251116
PORI2,2001,2,0,KPL__0__6440__RAIL__Rail_SaSu_+_Hol_20251116,210__0__413__TZM__305__3__305__3_20251116
PORI2,2001,2,0,KPL__0__6440__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116,210__0__413__TZM__305__3__305__3_20251116
2003,PORI1,2,0,220__1__114__TZM__313__313_20251116,KPL__1__6219__RAIL__Rail_MTuWThF-XHol_20251116
2003,PORI1,2,0,220__1__116__TZM__311__3__311__3_20251116,KPL__1__6219__RAIL__Rail_MTuWThF-XHol_20251116
2003,PORI1,2,0,220__1__116__TZM__311__4__311__4_20251116,KPL__1__6219__RAIL__Rail_MTuWThF-XHol_20251116
2003,PORI1,2,0,220__1__116__TZM__311__1__311__1_20251116,KPL__1__6219__RAIL__Rail_MTuWThF-XHol_20251116
2001,PORI1,2,0,220__0__121__TZM__317__317_20251116,KPL__1__6219__RAIL__Rail_MTuWThF-XHol_20251116
2002,PORI1,2,0,230__1__406__TZM__304__6__304__6_20251116,KPL__1__6419__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
TAIT2,9251,2,0,HVL__0__3830__RAIL__Rail_Xmas_Sat_+_Additional_X_Aftmid_20251116,120__0__143__TZM__407__3__407__3_20251116
8580,UPPE,2,240,110__1__730__TZM__501__3__501__3_20251116,HVL__1__3843__RAIL__Rail_SaSu_+_Hol_20251116
8580,UPPE,2,240,110__1__730__TZM__501__6__501__6_20251116,HVL__1__3843__RAIL__Rail_SaSu_+_Hol_20251116
8580,UPPE,2,240,110__1__456__TZM__420__2__420__2_20251116,HVL__1__3843__RAIL__Rail_SaSu_+_Hol_20251116
2003,PORI1,2,0,220__1__708__TZM__305__305_20251116,KPL__1__6423__RAIL__Rail_Xmas_Sun+Hol_20251116
2001,PORI1,2,0,220__0__709__TZM__306__2__306__2_20251116,KPL__1__6423__RAIL__Rail_Xmas_Sun+Hol_20251116
8140,WATE1,2,0,160__1__454__TZM__601__4__601__4_20251116,HVL__1__3863__RAIL__Rail_Xmas_Sat_20251116
8140,WATE1,2,0,170__0__443__TZM__603__3__603__3_20251116,HVL__1__3851__RAIL__Rail_SaSu_+_Hol_20251116
8140,WATE1,2,0,170__0__719__TZM__602__602_20251116,HVL__1__3851__RAIL__Rail_SaSu_+_Hol_20251116
WATE2,9140,2,0,HVL__0__3814__RAIL__Rail_Xmas_Sat_+_Additional_X_Aftmid_20251116,170__0__117__TZM__615__615_20251116
WATE2,9140,2,0,HVL__0__2616__RAIL__Rail_MTuWThF-XHol_20251116,170__0__117__TZM__615__615_20251116
8580,UPPE,2,240,110__1__456__TZM__420__2__420__2_20251116,HVL__1__3843__RAIL__Rail_Xmas_Sat_20251116
1006,PARA1,2,0,261__1__422__UZM__711__1__711__1_20251116,KPL__1__6457__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
7720,7700,2,60,17__1__122__TZM__105__6__105__6_20251116,7__1__158__TZM__117__6__117__6_20251116
7720,7700,2,60,17__1__122__TZM__105__2__105__2_20251116,7__1__158__TZM__117__6__117__6_20251116
2002,PORI1,2,0,230__1__114__TZM__301__7__301__7_20251116,KPL__1__6223__RAIL__Rail_MTuWThF-XHol_20251116
2002,PORI1,2,0,230__1__114__TZM__301__8__301__8_20251116,KPL__1__6223__RAIL__Rail_MTuWThF-XHol_20251116
8251,TAIT1,2,0,120__1__112__TZM__407__6__407__6_20251116,HVL__1__2613__RAIL__Rail_MTuWThF-XHol_20251116
8251,TAIT1,2,0,120__1__112__TZM__407__3__407__3_20251116,HVL__1__2613__RAIL__Rail_MTuWThF-XHol_20251116
UPPE,8579,2,240,HVL__0__3850__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116,112__0__419__TZM__505__4__505__4_20251116
UPPE,8579,2,240,HVL__0__3850__RAIL__Rail_SaSu_+_Hol_20251116,112__0__419__TZM__505__4__505__4_20251116
UPPE,8579,2,240,HVL__0__3850__RAIL__Rail_Xmas_Sat_20251116,112__0__419__TZM__505__4__505__4_20251116
8140,WATE1,2,0,160__1__138__TZM__614__614_20251116,HVL__1__3835__RAIL__Rail_Xmas_Sat_+_Additional_X_Aftmid_20251116
2002,PORI1,2,0,236__1__704__TZM__302__302_20251116,KPL__1__6423__RAIL__Rail_Xmas_Day_20251116
9525,TREN1,2,0,114__0__409__TZM__505__4__505__4_20251116,HVL__1__3829__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
PORI2,2003,2,0,KPL__0__6240__RAIL__Rail_MTuWThF-XHol_20251116,226__0__121__TZM__304__7__304__7_20251116
PORI2,2003,2,0,KPL__0__6240__RAIL__Rail_MTuWThF-XHol_20251116,226__0__121__TZM__304__8__304__8_20251116
WATE2,9165,2,0,HVL__0__3868__RAIL__Rail_SaSu_+_Hol_20251116,130__0__487__TZM__410__2__410__2_20251116
WATE2,9165,2,0,HVL__0__3868__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116,130__0__487__TZM__410__2__410__2_20251116
WATE2,9165,2,0,HVL__0__3868__RAIL__Rail_Xmas_Sat_20251116,130__0__487__TZM__410__2__410__2_20251116
WATE2,9165,2,0,HVL__0__3850__RAIL__Rail_Xmas_Sat_20251116,150__0__431__TZM__417__2__417__2_20251116
WATE2,9165,2,0,HVL__0__3850__RAIL__Rail_SaSu_+_Hol_20251116,150__0__431__TZM__417__2__417__2_20251116
WATE2,9165,2,0,HVL__0__3850__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116,150__0__431__TZM__417__2__417__2_20251116
8297,TAIT1,2,0,121__1__104__TZM__403__6__403__6_20251116,HVL__1__2605__RAIL__Rail_MTuWThF-XHol_20251116
7720,6720,2,0,29__0__713__TZM__213__2__213__2_20251116,7__0__729__TZM__119__2__119__2_20251116
9001,PETO1,2,0,150__1__122__TZM__402__6__402__6_20251116,HVL__1__2633__RAIL__Rail_MTuWThF-XHol_20251116
9001,PETO1,2,0,150__1__122__TZM__402__3__402__3_20251116,HVL__1__2633__RAIL__Rail_MTuWThF-XHol_20251116
9001,PETO1,2,0,150__1__144__TZM__612__612_20251116,HVL__1__4619__RAIL__Rail_MTuWThF-XHol_20251116
9001,PETO1,2,0,150__1__144__TZM__612__1__612__1_20251116,HVL__1__4619__RAIL__Rail_MTuWThF-XHol_20251116
PETO2,9001,2,0,HVL__0__3842__RAIL__Rail_SaSu_+_Hol_20251116,150__0__425__TZM__403__5__403__5_20251116
PETO2,9001,2,0,HVL__0__3842__RAIL__Rail_Xmas_Sat_20251116,150__0__425__TZM__403__5__403__5_20251116
PETO2,9001,2,0,HVL__0__3842__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116,150__0__425__TZM__403__5__403__5_20251116
PORI2,2003,2,0,KPL__0__6312__RAIL__Rail_MTuWThF-XHol_20251116,226__0__129__TZM__304__7__304__7_20251116
PORI2,2003,2,0,KPL__0__6312__RAIL__Rail_MTuWThF-XHol_20251116,226__0__129__TZM__304__8__304__8_20251116
2002,PORI1,2,0,236__1__704__TZM__302__302_20251116,KPL__1__6423__RAIL__Rail_Xmas_Sun+Hol_20251116
8251,TAIT1,2,0,120__1__128__TZM__418__3__418__3_20251116,HVL__1__2625__RAIL__Rail_MTuWThF-XHol_20251116
UPPE,8579,2,240,HVL__0__2644__RAIL__Rail_MTuWThF-XHol_20251116,110__0__143__TZM__501__5__501__5_20251116
PORI2,2003,2,0,KPL__0__6332__RAIL__Rail_MTuWThF-XHol_20251116,220__1__176__TZM__307__6__307__6_20251116
PORI2,2003,2,0,KPL__0__6332__RAIL__Rail_MTuWThF-XHol_20251116,220__1__176__TZM__307__8__307__8_20251116
PORI2,2003,2,0,KPL__0__6332__RAIL__Rail_MTuWThF-XHol_20251116,220__1__176__TZM__307__2__307__2_20251116
7720,6720,2,0,29__0__123__TZM__221__1__221__1_20251116,7__0__203__TZM__107__4__107__4_20251116
7720,6720,2,0,29__0__123__TZM__221__221_20251116,7__0__203__TZM__107__5__107__5_20251116
TAIT2,9251,2,0,HVL__0__3824__RAIL__Rail_SaSu_+_Hol_20251116,120__0__413__TZM__414__2__414__2_20251116
TAIT2,9251,2,0,HVL__0__3824__RAIL__Rail_Xmas_Sat_20251116,120__0__413__TZM__414__2__414__2_20251116
TAIT2,9251,2,0,HVL__0__3824__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116,120__0__413__TZM__414__2__414__2_20251116
2002,PORI1,2,0,230__1__138__TZM__321__321_20251116,KPL__1__6333__RAIL__Rail_MTuWThF-XHol_20251116
2002,PORI1,2,0,230__1__138__TZM__321__2__321__2_20251116,KPL__1__6333__RAIL__Rail_MTuWThF-XHol_20251116
2002,PORI1,2,0,230__1__138__TZM__321__1__321__1_20251116,KPL__1__6333__RAIL__Rail_MTuWThF-XHol_20251116
7720,7700,2,60,29__0__723__TZM__116__4__116__4_20251116,7__1__750__TZM__119__2__119__2_20251116
9001,PETO1,2,0,154__0__133__TZM__615__615_20251116,HVL__1__3641__RAIL__Rail_MTuWThF-XHol_20251116
2003,PORI1,2,0,220__1__176__TZM__307__6__307__6_20251116,KPL__1__6325__RAIL__Rail_MTuWThF-XHol_20251116
2003,PORI1,2,0,220__1__176__TZM__307__8__307__8_20251116,KPL__1__6325__RAIL__Rail_MTuWThF-XHol_20251116
2003,PORI1,2,0,220__1__176__TZM__307__2__307__2_20251116,KPL__1__6325__RAIL__Rail_MTuWThF-XHol_20251116
2001,PORI1,2,0,220__0__183__TZM__308__7__308__7_20251116,KPL__1__6325__RAIL__Rail_MTuWThF-XHol_20251116
2001,PORI1,2,0,220__0__183__TZM__308__8__308__8_20251116,KPL__1__6325__RAIL__Rail_MTuWThF-XHol_20251116
2001,PORI1,2,0,220__0__183__TZM__308__3__308__3_20251116,KPL__1__6325__RAIL__Rail_MTuWThF-XHol_20251116
2003,PORI1,2,0,226__0__417__TZM__307__5__307__5_20251116,KPL__1__6425__RAIL__Rail_SaSu_+_Hol_20251116
7730,7730,2,120,27__0__111__TZM__206__5__206__5_20251116,7__1__166__TZM__226__1__226__1_20251116
7730,7730,2,120,27__0__111__TZM__206__5__206__5_20251116,7__1__166__TZM__226__226_20251116
8580,UPPE,2,240,112__1__402__TZM__503__4__503__4_20251116,HVL__1__3819__RAIL__Rail_SaSu_+_Hol_20251116
1006,PARA1,2,0,262__1__168__UZM__4046__1__4046__1_20251116,KPL__1__6341__RAIL__Rail_MTuWThF-XHol_20251116
WATE2,9165,2,0,HVL__0__3836__RAIL__Rail_Xmas_Sun+Hol_20251116,150__0__709__TZM__403__403_20251116
WATE2,9165,2,0,HVL__0__3836__RAIL__Rail_Xmas_Day_20251116,150__0__709__TZM__403__403_20251116
WATE2,9165,2,0,HVL__0__3836__RAIL__Rail_SaSu_+_Hol_20251116,150__0__709__TZM__403__403_20251116
1006,PARA1,2,0,250__0__401__UZM__710__1__710__1_20251116,KPL__1__6415__RAIL__Rail_SaSu_+_Hol_20251116
1006,PARA1,2,0,250__0__701__UZM__105__1__105__1_20251116,KPL__1__6415__RAIL__Rail_SaSu_+_Hol_20251116
2003,PORI1,2,0,210__1__704__TZM__303__303_20251116,KPL__1__6419__RAIL__Rail_Xmas_Sun+Hol_20251116
WATE2,9165,2,0,HVL__0__3862__RAIL__Rail_Xmas_Sun+Hol_20251116,130__0__745__TZM__404__2__404__2_20251116
WATE2,9165,2,0,HVL__0__3862__RAIL__Rail_Xmas_Day_20251116,130__0__745__TZM__404__2__404__2_20251116
WATE2,9165,2,0,HVL__0__3862__RAIL__Rail_SaSu_+_Hol_20251116,130__0__745__TZM__404__2__404__2_20251116
9001,PETO1,2,0,150__1__700__TZM__403__403_20251116,HVL__1__3815__RAIL__Rail_SaSu_+_Hol_20251116
9001,PETO1,2,0,150__1__402__TZM__410__2__410__2_20251116,HVL__1__3815__RAIL__Rail_SaSu_+_Hol_20251116
