stop_pattern_id,stop_id,stop_sequence,timepoint
210_1_20251116,2942,6,0
210_1_20251116,2944,7,0
210_1_20251116,2955,8,1
210_1_20251116,2956,9,0
210_1_20251116,2958,10,0
210_1_20251116,2866,11,0
210_1_20251116,2871,12,0
210_1_20251116,2873,13,0
210_1_20251116,2022,14,1
210_1_20251116,2026,15,0
210_1_20251116,2028,16,0
210_1_20251116,2030,17,0
210_1_20251116,2003,18,1
440_0_20251116,2032,0,1
440_0_20251116,2786,1,0
440_0_20251116,2788,2,0
440_0_20251116,2789,3,0
440_0_20251116,2777,4,0
440_0_20251116,2771,5,0
440_0_20251116,2702,6,0
440_0_20251116,2142,7,0
440_0_20251116,2144,8,0
440_0_20251116,2146,9,0
440_0_20251116,2148,10,0
440_0_20251116,2150,11,0
440_0_20251116,2152,12,0
440_0_20251116,2154,13,0
440_0_20251116,2156,14,0
440_0_20251116,2158,15,0
440_0_20251116,2160,16,0
440_0_20251116,2162,17,0
440_0_20251116,2199,18,1
402_0_20251116,3921,0,1
402_0_20251116,3911,1,0
402_0_20251116,3899,2,1
402_0_20251116,3959,3,1
402_0_20251116,3913,4,0
402_0_20251116,3917,5,0
402_0_20251116,3915,6,1
402_0_20251116,3907,7,0
402_0_20251116,3919,8,0
402_0_20251116,3905,9,0
402_0_20251116,3901,10,1
210_0_20251116,2001,0,1
210_0_20251116,2011,1,0
210_0_20251116,2006,2,0
210_0_20251116,2008,3,0
210_0_20251116,2012,4,0
210_0_20251116,2014,5,1
210_0_20251116,2801,6,0
210_0_20251116,2814,7,0
210_0_20251116,2816,8,0
210_0_20251116,2900,9,0
210_0_20251116,2902,10,0
210_0_20251116,2901,11,1
210_0_20251116,2914,12,0
210_0_20251116,2916,13,0
210_0_20251116,2918,14,0
210_0_20251116,2920,15,0
210_0_20251116,2922,16,0
210_0_20251116,2924,17,0
210_0_20251116,2926,18,0
210_0_20251116,2928,19,0
210_0_20251116,2929,20,1
734_1_20251116,6718,0,1
734_1_20251116,6719,1,0
734_1_20251116,6720,2,0
734_1_20251116,6721,3,0
734_1_20251116,6722,4,0
734_1_20251116,6723,5,0
734_1_20251116,6724,6,0
734_1_20251116,6725,7,0
734_1_20251116,6726,8,0
734_1_20251116,6727,9,0
734_1_20251116,6728,10,0
734_1_20251116,6729,11,0
734_1_20251116,6730,12,0
734_1_20251116,6732,13,0
734_1_20251116,7755,14,0
734_1_20251116,7754,15,0
734_1_20251116,7753,16,0
734_1_20251116,7752,17,0
734_1_20251116,7751,18,0
734_1_20251116,7750,19,0
734_1_20251116,7749,20,0
734_1_20251116,7748,21,0
734_1_20251116,6746,22,0
734_1_20251116,6917,23,0
734_1_20251116,6918,24,0
734_1_20251116,7015,25,0
734_1_20251116,7014,26,0
734_1_20251116,7013,27,0
734_1_20251116,6008,28,1
711_0_20251116,6008,0,1
711_0_20251116,6030,1,0
711_0_20251116,6031,2,0
711_0_20251116,6086,3,0
711_0_20251116,6032,4,0
711_0_20251116,6033,5,0
711_0_20251116,6034,6,0
711_0_20251116,6035,7,0
711_0_20251116,6036,8,0
711_0_20251116,6037,9,0
711_0_20251116,6038,10,0
711_0_20251116,6039,11,0
711_0_20251116,6040,12,0
711_0_20251116,6041,13,0
711_0_20251116,6042,14,1
711_0_20251116,6043,15,0
711_0_20251116,6044,16,0
711_0_20251116,6045,17,0
711_0_20251116,6046,18,0
711_0_20251116,6047,19,0
711_0_20251116,6048,20,0
711_0_20251116,6049,21,0
711_0_20251116,6050,22,0
711_0_20251116,6052,23,1
674_0_20251116,4333,0,1
674_0_20251116,4323,1,0
674_0_20251116,5140,2,0
674_0_20251116,5139,3,0
674_0_20251116,4135,4,0
674_0_20251116,4134,5,0
674_0_20251116,4130,6,0
674_0_20251116,5136,7,0
674_0_20251116,5138,8,0
674_0_20251116,5449,9,0
674_0_20251116,5450,10,0
674_0_20251116,5451,11,0
674_0_20251116,5453,12,0
674_0_20251116,5454,13,0
674_0_20251116,5455,14,0
674_0_20251116,5456,15,0
674_0_20251116,5457,16,0
674_0_20251116,5416,17,0
674_0_20251116,5417,18,0
674_0_20251116,5418,19,0
674_0_20251116,5419,20,1
674_0_20251116,5420,21,0
674_0_20251116,5421,22,0
674_0_20251116,5422,23,0
674_0_20251116,5423,24,0
674_0_20251116,5424,25,0
674_0_20251116,5425,26,0
674_0_20251116,5426,27,0
674_0_20251116,5427,28,0
674_0_20251116,5428,29,0
674_0_20251116,5429,30,0
674_0_20251116,5430,31,0
674_0_20251116,5431,32,0
674_0_20251116,5432,33,0
674_0_20251116,5433,34,0
674_0_20251116,3258,35,1
734_0_20251116,6008,0,1
734_0_20251116,6014,1,0
734_0_20251116,6015,2,0
734_0_20251116,7918,3,0
734_0_20251116,7746,4,0
734_0_20251116,6748,5,0
734_0_20251116,6749,6,0
734_0_20251116,6750,7,0
734_0_20251116,6751,8,0
734_0_20251116,6752,9,0
734_0_20251116,6753,10,0
734_0_20251116,6754,11,0
734_0_20251116,6755,12,0
734_0_20251116,7732,13,0
734_0_20251116,7731,14,0
734_0_20251116,7730,15,0
734_0_20251116,7729,16,0
734_0_20251116,7728,17,0
734_0_20251116,7726,18,0
734_0_20251116,7725,19,0
734_0_20251116,7724,20,0
734_0_20251116,7723,21,0
734_0_20251116,7722,22,0
734_0_20251116,7721,23,0
734_0_20251116,7700,24,1
711_1_20251116,7052,0,1
711_1_20251116,7051,1,0
711_1_20251116,7050,2,0
711_1_20251116,7049,3,0
711_1_20251116,7048,4,0
711_1_20251116,7047,5,0
711_1_20251116,7046,6,0
711_1_20251116,7045,7,0
711_1_20251116,7044,8,0
711_1_20251116,7043,9,1
711_1_20251116,7042,10,1
711_1_20251116,7041,11,0
711_1_20251116,7040,12,0
711_1_20251116,7039,13,0
711_1_20251116,7038,14,0
711_1_20251116,7037,15,0
711_1_20251116,7036,16,0
711_1_20251116,7035,17,0
711_1_20251116,7034,18,0
711_1_20251116,7033,19,0
711_1_20251116,7032,20,0
711_1_20251116,7086,21,0
711_1_20251116,7031,22,0
711_1_20251116,7030,23,0
711_1_20251116,7028,24,0
711_1_20251116,7027,25,0
711_1_20251116,7224,26,1
711_1_20251116,7223,27,0
711_1_20251116,7222,28,0
711_1_20251116,7221,29,0
711_1_20251116,7220,30,0
711_1_20251116,7219,31,0
711_1_20251116,7218,32,0
711_1_20251116,7217,33,1
711_1_20251116,7216,34,0
711_1_20251116,7215,35,0
711_1_20251116,6008,36,1
711_1_20251116,6010,37,1
440_1_20251116,2124,0,1
440_1_20251116,2125,1,0
440_1_20251116,2126,2,0
440_1_20251116,2128,3,0
440_1_20251116,2778,4,0
440_1_20251116,2780,5,0
440_1_20251116,2783,6,0
440_1_20251116,2032,7,1
674_1_20251116,3260,0,1
674_1_20251116,4433,1,0
674_1_20251116,4432,2,0
674_1_20251116,4431,3,0
674_1_20251116,4430,4,0
674_1_20251116,4429,5,0
674_1_20251116,4428,6,0
674_1_20251116,4427,7,0
674_1_20251116,4426,8,0
674_1_20251116,4425,9,0
674_1_20251116,4424,10,0
674_1_20251116,4423,11,0
674_1_20251116,4422,12,0
674_1_20251116,4421,13,0
674_1_20251116,4420,14,0
674_1_20251116,4419,15,1
674_1_20251116,4418,16,0
674_1_20251116,4417,17,0
674_1_20251116,4416,18,0
674_1_20251116,4457,19,0
674_1_20251116,4456,20,0
674_1_20251116,4455,21,0
674_1_20251116,4454,22,0
674_1_20251116,4453,23,0
674_1_20251116,4451,24,0
674_1_20251116,4450,25,0
674_1_20251116,4449,26,0
674_1_20251116,4138,27,0
674_1_20251116,4137,28,0
674_1_20251116,5135,29,0
674_1_20251116,4136,30,0
674_1_20251116,4139,31,0
674_1_20251116,5323,32,0
674_1_20251116,5324,33,0
674_1_20251116,4333,34,1
N88_0_20251116,5000,0,1
N88_0_20251116,5002,1,0
N88_0_20251116,5515,2,0
N88_0_20251116,5006,3,0
N88_0_20251116,5008,4,0
N88_0_20251116,5010,5,0
N88_0_20251116,5012,6,0
N88_0_20251116,5014,7,0
N88_0_20251116,5016,8,0
N88_0_20251116,5018,9,0
N88_0_20251116,5020,10,0
N88_0_20251116,5024,11,0
N88_0_20251116,5026,12,0
N88_0_20251116,5028,13,0
N88_0_20251116,3260,14,0
N88_0_20251116,3263,15,0
N88_0_20251116,9099,16,0
N88_0_20251116,9002,17,0
N88_0_20251116,9003,18,0
N88_0_20251116,9004,19,0
N88_0_20251116,9005,20,0
N88_0_20251116,9007,21,0
N88_0_20251116,9008,22,0
N88_0_20251116,9009,23,0
N88_0_20251116,9110,24,0
N88_0_20251116,9111,25,0
N88_0_20251116,9112,26,0
N88_0_20251116,9113,27,0
N88_0_20251116,9114,28,0
N88_0_20251116,8115,29,1
N88_0_20251116,8113,30,0
N88_0_20251116,8159,31,0
N88_0_20251116,8158,32,0
N88_0_20251116,8157,33,0
N88_0_20251116,8155,34,0
N88_0_20251116,8154,35,0
N88_0_20251116,8153,36,0
N88_0_20251116,9731,37,0
N88_0_20251116,9732,38,0
N88_0_20251116,9733,39,0
N88_0_20251116,9735,40,0
N88_0_20251116,9736,41,0
N88_0_20251116,9837,42,0
N88_0_20251116,9838,43,0
N88_0_20251116,9839,44,0
N88_0_20251116,9840,45,0
N88_0_20251116,9841,46,0
N88_0_20251116,9842,47,0
N88_0_20251116,9843,48,0
N88_0_20251116,9844,49,0
N88_0_20251116,9845,50,0
N88_0_20251116,9846,51,0
N88_0_20251116,9847,52,0
N88_0_20251116,9848,53,0
N88_0_20251116,9849,54,0
N88_0_20251116,8862,55,0
N88_0_20251116,9851,56,0
N88_0_20251116,9852,57,0
N88_0_20251116,9853,58,0
N88_0_20251116,9854,59,0
N88_0_20251116,9855,60,0
N88_0_20251116,9856,61,0
N88_0_20251116,9857,62,0
N88_0_20251116,9858,63,1
402_1_20251116,3901,0,1
402_1_20251116,3905,1,0
402_1_20251116,3913,2,0
402_1_20251116,3917,3,0
402_1_20251116,3915,4,1
402_1_20251116,3907,5,0
402_1_20251116,3919,6,0
402_1_20251116,3909,7,0
402_1_20251116,3921,8,0
402_1_20251116,3911,9,0
402_1_20251116,3959,10,1
402_1_20251116,3899,11,1
828_1_20251116,8377,0,1
828_1_20251116,8376,1,0
828_1_20251116,8375,2,0
828_1_20251116,8374,3,0
828_1_20251116,8373,4,0
828_1_20251116,8372,5,0
828_1_20251116,8371,6,0
828_1_20251116,8370,7,0
828_1_20251116,8369,8,0
828_1_20251116,9321,9,0
828_1_20251116,9322,10,0
828_1_20251116,9323,11,0
828_1_20251116,9324,12,0
828_1_20251116,9325,13,0
828_1_20251116,9326,14,0
828_1_20251116,9327,15,0
828_1_20251116,9328,16,0
828_1_20251116,9329,17,0
828_1_20251116,9364,18,0
828_1_20251116,9365,19,0
828_1_20251116,9366,20,0
828_1_20251116,9367,21,0
828_1_20251116,9316,22,0
828_1_20251116,8315,23,0
828_1_20251116,8313,24,0
828_1_20251116,8312,25,0
828_1_20251116,8311,26,0
828_1_20251116,8310,27,0
828_1_20251116,8309,28,0
828_1_20251116,8307,29,0
828_1_20251116,8306,30,0
828_1_20251116,8305,31,0
828_1_20251116,8304,32,0
828_1_20251116,8303,33,0
828_1_20251116,8360,34,0
828_1_20251116,8298,35,1
1_0_20251116,7158,0,1
1_0_20251116,7134,1,0
1_0_20251116,7133,2,0
1_0_20251116,7132,3,0
1_0_20251116,7131,4,0
1_0_20251116,7129,5,0
1_0_20251116,7128,6,0
1_0_20251116,7126,7,0
1_0_20251116,7124,8,0
1_0_20251116,7123,9,0
1_0_20251116,7121,10,0
1_0_20251116,7120,11,0
1_0_20251116,7018,12,0
1_0_20251116,7017,13,1
1_0_20251116,7015,14,0
1_0_20251116,7014,15,0
1_0_20251116,7013,16,0
1_0_20251116,7012,17,0
1_0_20251116,5000,18,1
1_0_20251116,5002,19,0
1_0_20251116,5515,20,0
1_0_20251116,5006,21,0
1_0_20251116,5008,22,0
1_0_20251116,5010,23,0
1_0_20251116,5012,24,0
1_0_20251116,5014,25,0
1_0_20251116,5016,26,1
1_0_20251116,5018,27,0
1_0_20251116,5020,28,0
1_0_20251116,5024,29,0
1_0_20251116,5026,30,0
1_0_20251116,5028,31,0
1_0_20251116,3260,32,0
1_0_20251116,3262,33,0
1_0_20251116,3264,34,0
1_0_20251116,3266,35,0
1_0_20251116,3268,36,0
1_0_20251116,3000,37,1
1_0_20251116,3010,38,0
1_0_20251116,3270,39,0
1_0_20251116,3271,40,0
1_0_20251116,3272,41,0
1_0_20251116,3273,42,0
1_0_20251116,3274,43,0
1_0_20251116,3275,44,0
1_0_20251116,3276,45,0
1_0_20251116,3277,46,0
1_0_20251116,3279,47,0
1_0_20251116,3281,48,1
1_0_20251116,3012,49,0
1_0_20251116,3014,50,0
1_0_20251116,3016,51,0
1_0_20251116,3018,52,0
1_0_20251116,3020,53,0
1_0_20251116,3022,54,0
1_0_20251116,3024,55,0
1_0_20251116,3026,56,0
1_0_20251116,3028,57,0
1_0_20251116,3030,58,0
1_0_20251116,3034,59,0
1_0_20251116,3036,60,0
1_0_20251116,3038,61,0
1_0_20251116,3040,62,1
1_0_20251116,3400,63,0
1_0_20251116,3402,64,0
1_0_20251116,3404,65,0
1_0_20251116,3406,66,0
1_0_20251116,3408,67,0
1_0_20251116,3410,68,0
1_0_20251116,3412,69,0
1_0_20251116,3414,70,0
1_0_20251116,3416,71,0
1_0_20251116,3418,72,0
1_0_20251116,3420,73,0
1_0_20251116,3422,74,0
1_0_20251116,3424,75,0
1_0_20251116,3426,76,0
1_0_20251116,3428,77,0
1_0_20251116,3430,78,0
1_0_20251116,3432,79,0
1_0_20251116,3450,80,0
1_0_20251116,3434,81,0
1_0_20251116,3451,82,1
1_1_20251116,3280,0,1
1_1_20251116,3297,1,0
1_1_20251116,3299,2,0
1_1_20251116,3218,3,0
1_1_20251116,3234,4,0
1_1_20251116,3236,5,0
1_1_20251116,3238,6,0
1_1_20251116,3240,7,0
1_1_20251116,3242,8,0
1_1_20251116,3244,9,0
1_1_20251116,3246,10,0
1_1_20251116,3050,11,1
1_1_20251116,3052,12,0
1_1_20251116,3054,13,0
1_1_20251116,3056,14,0
1_1_20251116,3058,15,0
1_1_20251116,3060,16,0
1_1_20251116,3062,17,0
1_1_20251116,3064,18,0
1_1_20251116,3066,19,0
1_1_20251116,3068,20,0
1_1_20251116,3070,21,0
1_1_20251116,3072,22,0
1_1_20251116,3074,23,0
1_1_20251116,3076,24,0
1_1_20251116,3078,25,0
1_1_20251116,3080,26,0
1_1_20251116,3451,27,1
1_1_20251116,3435,28,0
1_1_20251116,3448,29,0
1_1_20251116,3452,30,0
1_1_20251116,3454,31,0
1_1_20251116,3456,32,0
1_1_20251116,3458,33,0
1_1_20251116,3460,34,0
1_1_20251116,3462,35,0
1_1_20251116,3464,36,0
1_1_20251116,3466,37,0
1_1_20251116,3468,38,0
1_1_20251116,3470,39,0
1_1_20251116,3472,40,0
1_1_20251116,3474,41,0
1_1_20251116,3476,42,0
1_1_20251116,3478,43,0
1_1_20251116,3480,44,0
1_1_20251116,3482,45,0
1_1_20251116,3081,46,1
1_1_20251116,3252,47,0
1_1_20251116,3254,48,0
1_1_20251116,3256,49,0
1_1_20251116,3258,50,0
1_1_20251116,5486,51,0
1_1_20251116,5488,52,0
1_1_20251116,5492,53,0
1_1_20251116,5496,54,0
1_1_20251116,5498,55,0
1_1_20251116,5500,56,1
1_1_20251116,5502,57,0
1_1_20251116,5506,58,0
1_1_20251116,5508,59,0
1_1_20251116,5510,60,0
1_1_20251116,5513,61,0
1_1_20251116,5514,62,0
1_1_20251116,5516,63,1
1_1_20251116,6012,64,0
1_1_20251116,6013,65,0
1_1_20251116,6014,66,0
1_1_20251116,6015,67,0
1_1_20251116,6055,68,1
1_1_20251116,6119,69,0
1_1_20251116,6120,70,0
1_1_20251116,6121,71,0
1_1_20251116,6123,72,0
1_1_20251116,6124,73,0
1_1_20251116,6125,74,0
1_1_20251116,6126,75,0
1_1_20251116,6128,76,0
1_1_20251116,6129,77,0
1_1_20251116,6131,78,0
1_1_20251116,6132,79,0
1_1_20251116,6133,80,0
1_1_20251116,6134,81,0
1_1_20251116,6158,82,1
23_1_20251116,7937,0,1
23_1_20251116,7936,1,0
23_1_20251116,7935,2,0
23_1_20251116,7934,3,0
23_1_20251116,7933,4,0
23_1_20251116,7932,5,0
23_1_20251116,7931,6,0
23_1_20251116,7930,7,0
23_1_20251116,7929,8,0
23_1_20251116,7928,9,0
23_1_20251116,7927,10,0
23_1_20251116,7926,11,0
23_1_20251116,7925,12,0
23_1_20251116,7924,13,1
23_1_20251116,7922,14,0
23_1_20251116,7920,15,0
23_1_20251116,7019,16,0
23_1_20251116,7018,17,0
23_1_20251116,7017,18,0
23_1_20251116,7015,19,0
23_1_20251116,7014,20,0
23_1_20251116,7013,21,0
23_1_20251116,7012,22,0
23_1_20251116,5000,23,0
23_1_20251116,5002,24,0
23_1_20251116,5515,25,0
23_1_20251116,5006,26,0
23_1_20251116,5008,27,0
23_1_20251116,5010,28,0
23_1_20251116,5012,29,0
23_1_20251116,5011,30,0
23_1_20251116,5016,31,1
23_0_20251116,5500,0,1
23_0_20251116,5502,1,0
23_0_20251116,5506,2,0
23_0_20251116,5508,3,0
23_0_20251116,5510,4,0
23_0_20251116,5513,5,0
23_0_20251116,5514,6,0
23_0_20251116,5516,7,1
23_0_20251116,6012,8,0
23_0_20251116,6013,9,0
23_0_20251116,6014,10,0
23_0_20251116,6015,11,0
23_0_20251116,6017,12,1
23_0_20251116,6019,13,0
23_0_20251116,6920,14,0
23_0_20251116,6921,15,0
23_0_20251116,6922,16,0
23_0_20251116,6924,17,1
23_0_20251116,6925,18,0
23_0_20251116,6926,19,0
23_0_20251116,6927,20,0
23_0_20251116,6928,21,0
23_0_20251116,6929,22,0
23_0_20251116,6930,23,0
23_0_20251116,6931,24,0
23_0_20251116,6932,25,0
23_0_20251116,6933,26,0
23_0_20251116,6934,27,0
23_0_20251116,6935,28,0
23_0_20251116,6936,29,0
23_0_20251116,6937,30,1
855_0_20251116,8161,0,1
855_0_20251116,8152,1,1
855_0_20251116,8112,2,0
855_0_20251116,8111,3,0
855_0_20251116,8110,4,0
855_0_20251116,8009,5,0
855_0_20251116,8008,6,0
855_0_20251116,8007,7,0
855_0_20251116,8006,8,0
855_0_20251116,8005,9,0
855_0_20251116,8004,10,0
855_0_20251116,8003,11,0
855_0_20251116,8002,12,0
855_0_20251116,9001,13,1
855_0_20251116,9090,14,0
855_0_20251116,9092,15,0
855_0_20251116,9093,16,0
855_0_20251116,8099,17,1
855_0_20251116,8094,18,0
855_0_20251116,8098,19,0
855_0_20251116,8097,20,0
855_0_20251116,8096,21,1
930_1_20251116,8627,0,1
930_1_20251116,8625,1,0
930_1_20251116,8624,2,0
930_1_20251116,8633,3,0
930_1_20251116,8622,4,0
930_1_20251116,8621,5,0
930_1_20251116,8607,6,1
930_1_20251116,8605,7,0
930_1_20251116,8604,8,0
930_1_20251116,8602,9,0
930_1_20251116,8601,10,0
930_1_20251116,8698,11,1
930_1_20251116,8697,12,0
930_1_20251116,8696,13,0
930_1_20251116,8695,14,0
930_1_20251116,8694,15,0
930_1_20251116,8693,16,0
930_1_20251116,8692,17,0
930_1_20251116,8691,18,0
930_1_20251116,8615,19,1
930_1_20251116,8614,20,0
930_1_20251116,8613,21,0
930_1_20251116,8612,22,0
930_1_20251116,8611,23,0
930_1_20251116,8689,24,0
930_1_20251116,8588,25,0
930_1_20251116,8587,26,0
930_1_20251116,8586,27,0
930_1_20251116,8585,28,0
930_1_20251116,8584,29,0
930_1_20251116,9580,30,0
930_1_20251116,8536,31,0
930_1_20251116,8535,32,0
930_1_20251116,8534,33,0
930_1_20251116,8533,34,0
930_1_20251116,8532,35,0
930_1_20251116,8574,36,0
930_1_20251116,8572,37,0
930_1_20251116,8571,38,0
930_1_20251116,8570,39,0
930_1_20251116,9548,40,1
915_0_20251116,9560,0,1
915_0_20251116,8573,1,0
915_0_20251116,8572,2,0
915_0_20251116,8571,3,0
37_0_20251116,5394,25,0
37_0_20251116,5395,26,0
37_0_20251116,5327,27,1
860_0_20251116,9199,0,1
860_0_20251116,9197,1,1
860_0_20251116,8157,2,0
860_0_20251116,9146,3,0
860_0_20251116,9147,4,0
860_0_20251116,9748,5,0
860_0_20251116,9951,6,0
860_0_20251116,9953,7,0
860_0_20251116,9954,8,0
860_0_20251116,9955,9,0
860_0_20251116,9956,10,0
860_0_20251116,9957,11,0
860_0_20251116,9958,12,0
860_0_20251116,9959,13,0
860_0_20251116,9973,14,0
860_0_20251116,9960,15,0
860_0_20251116,9961,16,0
860_0_20251116,9962,17,0
860_0_20251116,9963,18,0
860_0_20251116,9964,19,0
860_0_20251116,9965,20,0
860_0_20251116,9966,21,0
860_0_20251116,9967,22,0
860_0_20251116,9968,23,0
860_0_20251116,9969,24,0
860_0_20251116,9970,25,0
860_0_20251116,8971,26,0
860_0_20251116,8970,27,0
860_0_20251116,8969,28,0
860_0_20251116,8968,29,0
860_0_20251116,8967,30,0
860_0_20251116,9977,31,0
860_0_20251116,9978,32,0
860_0_20251116,9979,33,0
860_0_20251116,9980,34,0
860_0_20251116,9981,35,0
860_0_20251116,9982,36,0
860_0_20251116,9983,37,0
860_0_20251116,9984,38,0
860_0_20251116,9985,39,1
37_1_20251116,4396,0,1
37_1_20251116,4395,1,0
37_1_20251116,4394,2,0
37_1_20251116,4393,3,0
37_1_20251116,4392,4,0
37_1_20251116,4391,5,0
37_1_20251116,4390,6,0
37_1_20251116,4389,7,0
37_1_20251116,4388,8,0
37_1_20251116,4387,9,0
37_1_20251116,4386,10,0
37_1_20251116,4385,11,0
37_1_20251116,4384,12,0
37_1_20251116,4383,13,0
37_1_20251116,4382,14,0
37_1_20251116,4381,15,0
37_1_20251116,4320,16,0
37_1_20251116,4319,17,1
37_1_20251116,4918,18,0
37_1_20251116,4917,19,0
37_1_20251116,4916,20,0
37_1_20251116,4915,21,1
37_1_20251116,4914,22,0
37_1_20251116,4913,23,0
37_1_20251116,4912,24,0
37_1_20251116,4911,25,0
37_1_20251116,5519,26,0
37_1_20251116,5520,27,1
QDF_1_20251116,9999,0,1
QDF_1_20251116,9997,1,1
QDF_0_20251116,9997,0,1
QDF_0_20251116,9999,1,1
736_1_20251116,4396,0,1
736_1_20251116,4395,1,0
736_1_20251116,4394,2,0
736_1_20251116,4393,3,0
736_1_20251116,4392,4,0
736_1_20251116,4391,5,0
736_1_20251116,4390,6,0
736_1_20251116,4389,7,0
736_1_20251116,4388,8,0
736_1_20251116,4387,9,0
736_1_20251116,4386,10,0
736_1_20251116,4385,11,0
736_1_20251116,4306,12,1
736_1_20251116,4305,13,0
736_1_20251116,4384,14,0
736_1_20251116,4383,15,0
736_1_20251116,4382,16,0
736_1_20251116,4381,17,0
736_1_20251116,4320,18,0
736_1_20251116,4319,19,1
736_1_20251116,4918,20,0
736_1_20251116,4917,21,0
736_1_20251116,4916,22,0
736_1_20251116,4915,23,1
736_1_20251116,6906,24,0
736_1_20251116,6908,25,0
736_1_20251116,6909,26,0
736_1_20251116,6013,27,0
736_1_20251116,6010,28,1
52_0_20251116,6010,0,1
52_0_20251116,5000,1,1
52_0_20251116,5002,2,0
52_0_20251116,5515,3,0
52_0_20251116,5006,4,0
52_0_20251116,5008,5,0
52_0_20251116,5010,6,0
52_0_20251116,5012,7,0
52_0_20251116,5014,8,0
52_0_20251116,5016,9,1
52_0_20251116,5018,10,0
52_0_20251116,5020,11,0
52_0_20251116,5024,12,0
52_0_20251116,5026,13,0
52_0_20251116,5028,14,0
52_0_20251116,3260,15,0
52_0_20251116,3262,16,0
52_0_20251116,3264,17,0
52_0_20251116,3266,18,0
52_0_20251116,3600,19,0
52_0_20251116,3602,20,0
52_0_20251116,3604,21,0
52_0_20251116,3606,22,0
52_0_20251116,3608,23,1
52_0_20251116,3516,24,0
52_0_20251116,3518,25,0
52_0_20251116,3520,26,0
52_0_20251116,3522,27,0
52_0_20251116,3524,28,0
52_0_20251116,3526,29,0
52_0_20251116,3528,30,0
52_0_20251116,3530,31,0
52_0_20251116,3532,32,0
52_0_20251116,3534,33,1
52_0_20251116,3702,34,0
52_0_20251116,3704,35,0
52_0_20251116,3705,36,0
52_0_20251116,3708,37,0
52_0_20251116,3709,38,0
52_0_20251116,3710,39,0
52_0_20251116,3752,40,0
52_0_20251116,3754,41,1
52_0_20251116,3756,42,0
52_0_20251116,3758,43,0
52_0_20251116,3536,44,0
52_0_20251116,3538,45,0
52_0_20251116,3610,46,0
52_0_20251116,3410,47,0
52_0_20251116,3412,48,0
52_0_20251116,3414,49,0
52_0_20251116,3612,50,0
52_0_20251116,3614,51,0
52_0_20251116,3616,52,0
52_0_20251116,3618,53,0
52_0_20251116,3620,54,0
52_0_20251116,3622,55,0
52_0_20251116,3624,56,0
52_0_20251116,3482,57,0
52_0_20251116,3002,58,0
52_0_20251116,3250,59,1
52_0_20251116,3008,60,1
461_0_20251116,3925,0,1
461_0_20251116,2001,1,1
52_1_20251116,3008,0,1
52_1_20251116,3250,1,1
52_1_20251116,3400,2,0
52_1_20251116,3500,3,0
52_1_20251116,3502,4,0
52_1_20251116,3504,5,0
52_1_20251116,3506,6,0
52_1_20251116,3508,7,0
52_1_20251116,3510,8,0
52_1_20251116,3512,9,0
52_1_20251116,3514,10,0
52_1_20251116,3466,11,0
52_1_20251116,3468,12,0
52_1_20251116,3470,13,0
52_1_20251116,3700,14,0
52_1_20251116,3702,15,0
52_1_20251116,3704,16,0
52_1_20251116,3705,17,0
52_1_20251116,3708,18,1
52_1_20251116,3709,19,0
52_1_20251116,3710,20,0
52_1_20251116,3752,21,0
52_1_20251116,3754,22,0
52_1_20251116,3756,23,0
52_1_20251116,3758,24,0
52_1_20251116,3760,25,1
52_1_20251116,3762,26,0
52_1_20251116,3764,27,0
52_1_20251116,3766,28,0
52_1_20251116,3768,29,0
52_1_20251116,3770,30,0
52_1_20251116,3772,31,0
52_1_20251116,3774,32,0
52_1_20251116,3776,33,0
52_1_20251116,3778,34,0
52_1_20251116,3780,35,0
52_1_20251116,3540,36,1
52_1_20251116,3542,37,0
52_1_20251116,3544,38,0
52_1_20251116,3546,39,0
52_1_20251116,3548,40,0
52_1_20251116,3550,41,0
52_1_20251116,3254,42,0
52_1_20251116,3256,43,0
52_1_20251116,3258,44,0
52_1_20251116,5486,45,0
52_1_20251116,5488,46,0
52_1_20251116,5492,47,0
52_1_20251116,5498,48,0
52_1_20251116,5500,49,1
52_1_20251116,5502,50,0
52_1_20251116,5506,51,0
52_1_20251116,5508,52,0
52_1_20251116,5510,53,0
52_1_20251116,5513,54,0
52_1_20251116,5514,55,0
52_1_20251116,5516,56,1
751_1_20251116,5090,0,1
751_1_20251116,5098,1,0
751_1_20251116,6214,2,0
751_1_20251116,6217,3,0
751_1_20251116,6218,4,0
751_1_20251116,6219,5,0
751_1_20251116,6220,6,0
751_1_20251116,6221,7,0
751_1_20251116,6553,8,1
751_1_20251116,7343,9,1
615_0_20251116,4113,0,1
615_0_20251116,5312,1,0
615_0_20251116,5313,2,0
615_0_20251116,5315,3,0
615_0_20251116,5316,4,0
615_0_20251116,5317,5,0
615_0_20251116,5318,6,0
615_0_20251116,5319,7,1
615_0_20251116,5320,8,0
615_0_20251116,5321,9,0
615_0_20251116,5322,10,0
615_0_20251116,5323,11,0
615_0_20251116,5324,12,0
615_0_20251116,5325,13,0
615_0_20251116,5327,14,0
615_0_20251116,5328,15,0
615_0_20251116,5329,16,0
615_0_20251116,5330,17,0
615_0_20251116,5331,18,0
615_0_20251116,5332,19,1
291_0_20251116,2010,0,1
291_0_20251116,1957,1,1
291_0_20251116,1774,2,1
291_0_20251116,1501,3,1
25_1_20251116,4419,0,1
